280,0
290,0
300,0
306.2992126,0
316.7979003,0
327.2965879,0
337.7952756,0.000572361
341.9947507,0.002897383
346.1942257,0.007625698
346.5484759,0.013167925
347.5999549,0.016747142
349.2823213,0.023792803
349.7029129,0.030942806
351.2801314,0.036745529
351.8058709,0.043069179
353.2078429,0.060223642
354.5931759,0.072098804
355.3108009,0.086509601
357.0648761,0.096328736
359.8425197,0.121943572
361.9422572,0.139213575
363.3721398,0.154895048
365.476708,0.168682283
367.579666,0.178541791
370.5238072,0.18922536
372.3097113,0.197924472
373.88854,0.204500636
375.991498,0.210861668
378.0928458,0.216959251
380.8984,0.223309305
382.8261115,0.231450337
387.5577669,0.24244988
391.7636829,0.253058912
395.1300259,0.261335271
400.1739046,0.271665927
404.3798206,0.280937473
408.5857366,0.290273152
415.9460896,0.302369634
422.4652593,0.312751495
430.6667955,0.326027984
443.2845434,0.340344283
460.1082073,0.356791013
476.9318712,0.369735758
493.3049013,0.380896492
512.6821571,0.393807524
530.9711286,0.406654686
550.5354009,0.422416679
568.0600508,0.437228717
586.2856867,0.452334599
603.1093506,0.466380613
619.9330145,0.480464189
636.7566784,0.494516006
653.5803423,0.507581548
670.4040062,0.519367204
684.0732332,0.523833257
690.5511811,0.523021852
697.5922488,0.525103977
713.164152,0.535197475
731.3897879,0.552469209
748.2134518,0.568483844
765.0371158,0.581590834
780.8093007,0.591972078
798.6844436,0.601974378
818.3621219,0.609597259
834.4347294,0.615408287
850.6275059,0.624956875
864.9276202,0.640502571
869.0288714,0.653782986
875.328084,0.66742092
881.6272966,0.65877947
885.9572001,0.644298369
890.1631161,0.630589312
899.6264271,0.628183987
906.824147,0.628438557
916.450091,0.632997808
931.3810927,0.644930812
949.4665314,0.656648373
969.0240407,0.664685991
976.1154856,0.663226719
981.6417886,0.658035959
989.5278811,0.648279242
995.3110156,0.636500654
1001.61989,0.624094817
1007.928764,0.612156556
1014.237637,0.600583795
1019.705328,0.58963189
1027.906864,0.579372842
1030.708661,0.569337729
1034.215738,0.564281232
1039.107612,0.559891772
1046.833486,0.559729564
1055.905512,0.565364557
1058.399755,0.575904747
1063.65715,0.592303144
1068.914545,0.61216094
1072.703412,0.621616033
1074.17194,0.633704336
1078.377856,0.651740671
1082.583772,0.668979769
1089.944125,0.691793235
1098.65638,0.712693321
1112.72617,0.735233233
1128.848848,0.747855154
1145.672512,0.758271647
1162.94681,0.766991174
1178.568783,0.775437065
1188.188976,0.783161914
1192.989067,0.777154627
1196.587927,0.768422841
1202.452378,0.763627928
1209.186352,0.762171343
1219.276041,0.769527121
1234.34724,0.785104942
1244.88189,0.796272182
1253.674426,0.806566426
1269.747033,0.828944096
1286.570697,0.850980303
1302.643305,0.872861563
1321.269504,0.898688811
1337.041689,0.916932522
1353.164367,0.933777968
1371.13965,0.945517363
1384.358244,0.943087787
1392.770076,0.924473931
1398.02747,0.903645964
1400.262467,0.887355181
1402.362205,0.869676476
1408.661417,0.859261908
1414.96063,0.884681939
1417.060367,0.902802256
1419.05705,0.92325925
1421.259843,0.939192317
1423.262966,0.957394298
1427.559055,0.974800107
1435.958005,1
1446.395504,0.993511716
1451.65612,0.975875928
1454.855643,0.961392985
1458.863041,0.950483872
1464.270647,0.930187818
1473.283324,0.915411847
1480.052493,0.910332783
1485.300227,0.926239186
1493.18632,0.953751268
1496.850394,0.96885369
1505.249344,0.987042495
1516.844597,0.981775985
1524.054739,0.958966149
1531.144711,0.936552903
1535.771219,0.918077067
1541.028614,0.897792738
1544.884037,0.879502471
1551.393192,0.860453951
1556.800799,0.839437131
1568.24147,0.82639896
1576.64042,0.852196563
1582.939633,0.879740601
1592.552695,0.869930423
1594.488189,0.85103672
1596.75539,0.837000106
1598.507855,0.80694909
1600.437177,0.781216265
1603.593224,0.745338957
1605.168832,0.71610759
1607.79914,0.682493476
1610.426227,0.638515888
1612.529185,0.600355087
1614.632143,0.564832609
1616.735101,0.52852966
1618.838059,0.49625111
1620.590524,0.464244962
1624.622804,0.427376642
1626.550516,0.397865951
1629.352849,0.373666305
1632.507286,0.347032361
1636.713202,0.318068277
1640.919118,0.292431539
1645.125034,0.270148912
1649.33095,0.246698924
1655.639824,0.223058383
1661.948698,0.196128123
1671.412009,0.175546534
1680.87532,0.155289727
1694.544547,0.133852966
1711.368211,0.113854208
1726.43941,0.098560028
1745.015539,0.086294697
1761.839203,0.076662214
1778.662867,0.067898897
1797.589488,0.059914738
1815.815124,0.054102544
1834.090831,0.049793127
1850.163438,0.045968416
1866.987102,0.039851836
1878.553371,0.033922156
1887.401575,0.025584135
1897.900262,0.016079029
1906.299213,0.006460074
1916.7979,0
1925.19685,0
1935.695538,0
1948.293963,0
2000,0
2200,0
2400,0
2600,0
2800,0
3000,0
3200,0
3400,0
3600,0
3800,0
4000,0
